DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYPrecip
7/9/16 20:51,FM-15,OVC:08 8,5,BR:1 ||,68,65,64,87,3,VRB,,0
7/9/16 21:20,FM-16,OVC:08 7,2,-RA:02 BR:1 |RA:61 |,67,66,65,93,6,10,,T
7/9/16 21:26,FM-16,OVC:08 6,0.75,+RA:02 BR:1 |RA:63 |,67,66,65,93,5,VRB,,0.01
7/9/16 21:35,FM-16,SCT:04 6 OVC:08 17,0.75,+RA:02 BR:1 |RA:63 |,67,66,65,93,3,,,0.24
7/9/16 21:49,FM-16,SCT:04 5 OVC:08 24,1.75,-RA:02 BR:1 |RA:61 |,66,65,64,94,6,,,
7/9/16 21:51,FM-15,FEW:02 5 BKN:07 24 OVC:08 85,3,-RA:02 BR:1 |RA:61 |,67,66,65,93,6,VRB,,0.45
7/9/16 22:07,FM-16,SCT:04 6 BKN:07 33 OVC:08 80,3,RA:02 BR:1 |RA:62 |,67,66,65,93,0,0,,0.01
7/9/16 22:30,FM-16,FEW:02 6 SCT:04 38 OVC:08 90,2.5,RA:02 BR:1 |RA:62 |,67,66,65,93,5,VRB,,0.07
7/9/16 22:38,FM-16,FEW:02 6 SCT:04 75 OVC:08 100,5,-RA:02 BR:1 |RA:61 |,67,66,65,93,0,0,,0.07
7/9/16 22:51,FM-15,BKN:07 7 BKN:07 100,6,BR:1 ||,67,66,65,93,0,,,0.08
7/9/16 23:07,FM-16,SCT:04 8 OVC:08 120,6,BR:1 ||,67,66,65,93,3,VRB,,
7/9/16 23:51,FM-15,BKN:07 110,10,,67,66,65,93,3,290,,0
7/9/16 23:59,SOD,,,,,,,,,,,
7/10/16 0:09,FM-16,BKN:07 10 OVC:08 110,8,,67,66,65,93,0,0,,
7/10/16 0:51,FM-15,OVC:08 10,5,BR:1 ||,68,67,66,93,0,0,,0
7/10/16 1:01,FM-16,OVC:08 9,6,BR:1 ||,68,67,66,93,0,0,,
7/10/16 1:17,FM-16,OVC:08 12,5,BR:1 ||,68,67,66,93,3,60,,
7/10/16 1:47,FM-16,OVC:08 9,6,BR:1 ||,68,67,66,94,3,VRB,,
7/10/16 1:51,FM-15,OVC:08 9,6,BR:1 ||,68,66,65,90,0,0,,0
7/10/16 2:51,FM-15,OVC:08 7,5,BR:1 ||,67,66,65,93,3,VRB,,0
7/10/16 3:51,FM-15,OVC:08 7,4,BR:1 ||,67,66,65,93,3,40,,0
7/10/16 4:23,FM-16,SCT:04 8,2.5,BR:1 ||,67,66,65,93,0,0,,
7/10/16 4:32,FM-16,FEW:02 8,3,BR:1 ||,66,65,64,93,0,0,,
7/10/16 4:41,FM-16,SCT:04 10,2.5,BR:1 ||,66,65,64,93,0,0,,
7/10/16 4:49,FM-16,BKN:07 10,2.5,BR:1 ||,66,65,64,94,0,0,,
7/10/16 4:51,FM-15,BKN:07 10,2.50V,BR:1 ||,66,65,64,93,0,0,,0
7/10/16 5:51,FM-15,BKN:07 10,2.50V,BR:1 ||,67,66,66,97,0,0,,0
7/10/16 6:01,FM-16,BKN:07 10,4,BR:1 ||,68,66,65,90,0,0,,
7/10/16 6:08,FM-16,FEW:02 10,4,BR:1 ||,68,66,65,90,0,0,,
7/10/16 6:51,FM-15,CLR:00,6,BR:1 ||,69,66,65,87,3,290,,0
7/10/16 7:51,FM-15,FEW:02 16,8,,70,67,65,84,0,0,,0
7/10/16 8:51,FM-15,BKN:07 24 BKN:07 31,9,,71,66,64,79,6,VRB,,0
7/10/16 8:59,FM-16,SCT:04 26 SCT:04 32,9,,71,66,63,76,,,,
7/10/16 9:51,FM-15,FEW:02 27,9,,74,69,66,76,3,VRB,,0
7/10/16 10:51,FM-15,SCT:04 36 BKN:07 45,10,,77,68,62,60,6,VRB,,0
7/10/16 11:51,FM-15,FEW:02 39 BKN:07 60,10,,79,70,62,56,6,VRB,,0
7/10/16 12:51,FM-15,BKN:07 46 BKN:07 60,10,,77,68,61,58,10,VRB,18,0
7/10/16 13:51,FM-15,FEW:02 43 BKN:07 60 OVC:08 95,10,,77,68,62,60,9,VRB,,0
7/10/16 14:51,FM-15,OVC:08 60,10,,78,69,61,56,6,VRB,,T
7/10/16 15:51,FM-15,FEW:02 45 SCT:04 70 BKN:07 90,10,,78,69,62,58,6,VRB,,0
7/10/16 16:51,FM-15,BKN:07 70 BKN:07 90,10,,79,70,62,56,6,VRB,,0
7/10/16 17:51,FM-15,FEW:02 65 OVC:08 90,10,,78,68,59,52,,,,0
7/10/16 18:51,FM-15,BKN:07 80,10,,76,67,59,56,6,VRB,,0
7/10/16 19:51,FM-15,CLR:00,10,,75,66,59,58,0,0,,0
7/10/16 20:51,FM-15,CLR:00,10,,73,65,58,59,6,VRB,,0
7/10/16 21:51,FM-15,CLR:00,10,,72,64,58,61,7,VRB,,0
7/10/16 22:51,FM-15,CLR:00,10,,70,64,59,68,3,VRB,,0
7/10/16 23:51,FM-15,CLR:00,10,,69,63,58,68,3,VRB,,0
7/10/16 23:59,SOD,,,,,,,,,,,
7/11/16 0:51,FM-15,CLR:00,10,,69,63,58,68,,,,0
7/11/16 1:51,FM-15,BKN:07 65,10,,68,62,58,70,0,0,,0
7/11/16 2:51,FM-15,CLR:00,10,,67,62,58,73,3,VRB,,0
7/11/16 3:51,FM-15,CLR:00,10,,66,61,58,75,3,VRB,,0
7/11/16 4:51,FM-15,CLR:00,10,,66,61,58,75,0,0,,0
7/11/16 5:51,FM-15,CLR:00,10,,66,62,59,78,0,0,,0
7/11/16 6:51,FM-15,SCT:04 18,10,,68,63,60,76,5,VRB,,0
7/11/16 7:46,FM-16,BKN:07 21,10,,70,64,61,73,5,VRB,,
7/11/16 7:51,FM-15,BKN:07 21,10,,70,64,60,71,7,VRB,,0
7/11/16 8:01,FM-16,SCT:04 21,10,,69,63,60,73,6,VRB,,
7/11/16 8:51,FM-15,FEW:02 26,10,,70,64,59,68,7,VRB,,0
7/11/16 9:51,FM-15,BKN:07 34,10,,73,65,58,59,6,VRB,,0
7/11/16 10:51,FM-15,FEW:02 37,10,,75,66,58,55,7,VRB,,0
7/11/16 11:51,FM-15,CLR:00,10,,78,68,59,52,0,0,,0
7/11/16 12:51,FM-15,FEW:02 55,10,,80,70,59,49,3,VRB,,0
7/11/16 13:51,FM-15,SCT:04 49,10,,79,69,58,49,3,VRB,,0
7/11/16 14:51,FM-15,CLR:00,10,,79,69,59,50,8,VRB,,0
7/11/16 15:51,FM-15,CLR:00,10,,79,69,58,49,0,0,,0
7/11/16 16:51,FM-15,CLR:00,10,,79,69,56,45,6,VRB,,0
7/11/16 17:51,FM-15,CLR:00,10,,78,68,56,47,3,VRB,,0
7/11/16 18:51,FM-15,CLR:00,10,,77,67,53,43,7,VRB,,0
7/11/16 19:51,FM-15,CLR:00,10,,72,65,61,68,0,0,,0
7/11/16 20:51,FM-15,CLR:00,10,,71,65,62,73,3,VRB,,0
7/11/16 21:51,FM-15,CLR:00,10,,70,64,61,73,0,0,,0
7/11/16 22:51,FM-15,CLR:00,10,,70,64,61,73,3,170,,0
7/11/16 23:51,FM-15,CLR:00,10,,70,64,61,73,0,0,,0
7/11/16 23:59,SOD,,,,,,,,,,,
7/12/16 0:51,FM-15,CLR:00,10,,69,64,61,76,3,VRB,,0
7/12/16 1:51,FM-15,CLR:00,10,,69,64,61,76,0,0,,0
7/12/16 2:51,FM-15,CLR:00,10,,69,64,61,76,6,250,,0
7/12/16 3:51,FM-15,CLR:00,10,,69,64,61,76,3,250,,0
7/12/16 4:51,FM-15,CLR:00,10,,69,64,61,76,3,VRB,,0
7/12/16 5:51,FM-15,CLR:00,10,,71,65,61,71,3,VRB,,0
7/12/16 6:51,FM-15,CLR:00,10,,72,66,62,71,0,0,,0
7/12/16 7:51,FM-15,CLR:00,10,,74,67,63,69,0,0,,0
7/12/16 8:51,FM-15,CLR:00,9,,76,68,61,60,0,0,,0
7/12/16 9:51,FM-15,CLR:00,10,,77,69,63,62,6,260,,0
7/12/16 10:51,FM-15,CLR:00,10,,81,71,60,49,,,,0
7/12/16 11:51,FM-15,FEW:02 45,9,,81,71,64,57,5,VRB,,0
7/12/16 12:51,FM-15,BKN:07 42,9,,80,71,64,58,8,VRB,,0
7/12/16 13:51,FM-15,CLR:00,9,,80,71,64,58,3,VRB,,0
7/12/16 14:51,FM-15,CLR:00,9,,81,71,63,54,,,,0
7/12/16 15:51,FM-15,CLR:00,9,,79,70,64,60,9,VRB,,0
7/12/16 16:51,FM-15,BKN:07 90,10,,78,70,64,62,7,VRB,,0
7/12/16 17:51,FM-15,CLR:00,10,,76,69,64,67,,,,0
7/12/16 18:51,FM-15,FEW:02 90,9,,75,68,63,66,6,VRB,,0
7/12/16 19:51,FM-15,CLR:00,10,,75,68,64,69,7,VRB,,0
7/12/16 20:51,FM-15,CLR:00,10,,74,68,65,74,6,VRB,,0
7/12/16 21:51,FM-15,CLR:00,10,,74,68,65,74,3,VRB,,0
7/12/16 22:51,FM-15,CLR:00,10,,73,67,64,74,3,VRB,,0
7/12/16 23:51,FM-15,CLR:00,10,,73,67,64,74,5,210,,0
7/12/16 23:59,SOD,,,,,,,,,,,
7/13/16 0:51,FM-15,CLR:00,10,,72,66,63,73,5,VRB,,0
7/13/16 1:51,FM-15,CLR:00,10,,72,67,64,76,6,VRB,,0
7/13/16 2:51,FM-15,CLR:00,10,,72,67,65,79,5,VRB,,0
7/13/16 3:51,FM-15,CLR:00,10,,71,67,65,81,6,250,,0
7/13/16 4:51,FM-15,CLR:00,9,,71,67,65,81,5,260,,0
7/13/16 5:51,FM-15,CLR:00,9,,73,68,66,79,6,250,,0
7/13/16 6:51,FM-15,BKN:07 49,9,,75,69,65,71,0,0,,0
7/13/16 7:51,FM-15,BKN:07 45 BKN:07 50 OVC:08 75,9,,76,70,66,72,8,250,,0
7/13/16 8:51,FM-15,FEW:02 41 FEW:02 60,9,,77,71,68,74,3,VRB,,0
7/13/16 9:51,FM-15,SCT:04 55,9,,81,73,68,65,3,260,,0
7/13/16 10:51,FM-15,FEW:02 43 BKN:07 55,9,,83,74,69,63,3,VRB,,0
7/13/16 11:51,FM-15,SCT:04 60,9,,83,74,68,61,6,VRB,,0
7/13/16 12:51,FM-15,FEW:02 42 OVC:08 55,9,,81,73,68,65,6,VRB,,0
7/13/16 13:51,FM-15,BKN:07 60 BKN:07 70,9,,81,73,68,65,6,VRB,,0
7/13/16 14:51,FM-15,OVC:08 90,9,,80,72,66,62,6,VRB,16,0
7/13/16 15:51,FM-15,FEW:02 31 BKN:07 80,9,,80,72,67,64,0,0,,0
7/13/16 16:51,FM-15,CLR:00,9,,79,71,66,65,,,,0
7/13/16 17:51,FM-15,CLR:00,9,,78,70,66,67,6,VRB,,0
7/13/16 18:51,FM-15,FEW:02 65 FEW:02 100 SCT:04 120,9,,76,70,67,74,7,160,,0
7/13/16 19:51,FM-15,CLR:00,10,,76,70,67,74,0,0,,0
7/13/16 20:51,FM-15,CLR:00,10,,76,71,68,77,7,160,,0
7/13/16 21:51,FM-15,CLR:00,9,,75,71,69,82,,,,0
7/13/16 22:51,FM-15,CLR:00,10,,75,71,69,82,3,VRB,,0
7/13/16 23:15,FM-16,BKN:07 14,10,,75,71,69,82,5,VRB,,
7/13/16 23:51,FM-15,BKN:07 13 BKN:07 30 OVC:08 47,10,,75,71,70,84,6,VRB,,0
7/13/16 23:59,SOD,,,,,,,,,,,
7/14/16 0:17,FM-16,FEW:02 12 BKN:07 32 OVC:08 45,10,,75,71,70,84,3,VRB,,
7/14/16 0:46,FM-16,SCT:04 17 BKN:07 23 OVC:08 45,10,,75,71,70,83,5,170,,
7/14/16 0:51,FM-15,BKN:07 17 BKN:07 28 OVC:08 45,10,,76,72,71,85,5,,,0
7/14/16 1:01,FM-16,BKN:07 14 BKN:07 18 OVC:08 24,9,,76,72,71,85,3,VRB,,
7/14/16 1:51,FM-15,OVC:08 12,5,-RA:02 BR:1 |RA:61 |,76,73,72,88,3,,,T
7/14/16 2:51,FM-15,BKN:07 12 OVC:08 55,7,,76,73,72,88,7,240,,0
7/14/16 3:13,FM-16,SCT:04 12 BKN:07 21 OVC:08 55,8,,76,73,72,88,7,VRB,,
7/14/16 3:37,FM-16,SCT:04 12 BKN:07 50,8,,76,73,72,88,0,0,,
7/14/16 3:51,FM-15,SCT:04 12 BKN:07 65 OVC:08 120,8,,76,73,72,88,3,210,,0
7/14/16 4:05,FM-16,BKN:07 13 BKN:07 65 OVC:08 120,8,,76,73,72,88,3,VRB,,
7/14/16 4:12,FM-16,BKN:07 15 BKN:07 26 OVC:08 120,8,,76,73,72,88,5,VRB,,
7/14/16 4:51,FM-15,FEW:02 14 BKN:07 25,8,,76,73,72,88,,,,0
7/14/16 5:06,FM-16,FEW:02 14 FEW:02 25,6,BR:1 ||,76,73,72,88,5,180,,
7/14/16 5:26,FM-16,BKN:07 14 BKN:07 26,6,BR:1 ||,76,73,72,88,0,0,,
7/14/16 5:51,FM-15,BKN:07 14 OVC:08 26,6,HZ:7 |FU:05 |HZ:05,77,73,72,85,6,VRB,,0
7/14/16 5:59,FM-16,BKN:07 15 OVC:08 26,6,BR:1 ||,77,74,73,88,0,0,,
7/14/16 6:51,FM-15,FEW:02 15 OVC:08 23,6,HZ:7 |FU:05 |HZ:05,77,73,72,85,5,VRB,,0
7/14/16 7:51,FM-15,OVC:08 18,6,HZ:7 |FU:05 |HZ:05,78,74,73,85,0,0,,0
7/14/16 8:51,FM-15,OVC:08 20,7,,79,74,72,79,5,VRB,,0
7/14/16 9:51,FM-15,OVC:08 23,7,,81,75,72,74,7,260,,0
7/14/16 10:49,FM-16,SCT:04 27,7,,84,76,73,70,0,0,,
7/14/16 10:51,FM-15,SCT:04 27,7,,85,77,74,70,0,0,,0
7/14/16 11:51,FM-15,FEW:02 27 BKN:07 37 BKN:07 50,7,,83,77,74,74,5,VRB,,0
7/14/16 12:51,FM-15,FEW:02 28 SCT:04 37,6,HZ:7 |FU:05 |HZ:05,86,78,74,67,6,240,,0
7/14/16 13:51,FM-15,SCT:04 34,6,HZ:7 |FU:05 |HZ:05,87,78,74,65,3,VRB,,0
7/14/16 14:51,FM-15,SCT:04 37 BKN:07 95,6,HZ:7 |FU:05 |HZ:05,85,78,75,72,6,VRB,,T
7/14/16 14:57,FM-16,FEW:02 28 SCT:04 37 BKN:07 90,1.75,+RA:02 |RA:63 |,84,78,75,74,5,VRB,,T
7/14/16 15:14,FM-16,BKN:07 17 BKN:07 32 OVC:08 100,0.25,+RA:02 FG:2 |FG:30 RA:63 |,74,72,71,91,5,VRB,36,0.17
7/14/16 15:37,FM-16,BKN:07 25 BKN:07 90 BKN:07 110,2.5,-RA:02 BR:1 |RA:61 |,74,72,72,94,3,VRB,,0.62
7/14/16 15:40,FM-16,SCT:04 25 SCT:04 90 BKN:07 110,4,BR:1 ||,74,72,72,94,0,0,,0.62
7/14/16 15:51,FM-15,FEW:02 36,5,BR:1 ||,75,73,73,94,3,VRB,,0.62
7/14/16 16:51,FM-15,CLR:00,8,,80,76,75,85,0,0,,0
7/14/16 17:51,FM-15,CLR:00,8,,81,77,76,85,0,0,,0
7/14/16 18:51,FM-15,CLR:00,7,,80,76,75,85,0,0,,0
7/14/16 19:51,FM-15,CLR:00,8,,79,75,74,85,0,0,,0
7/14/16 20:51,FM-15,CLR:00,7,,80,76,74,82,0,0,,0
7/14/16 21:51,FM-15,CLR:00,7,,80,75,73,79,0,0,,0
7/14/16 22:51,FM-15,CLR:00,9,,82,75,71,69,0,0,,0
7/14/16 23:51,FM-15,CLR:00,9,,82,75,72,72,6,250,,0
7/14/16 23:59,SOD,,,,,,,,,,,
7/15/16 0:51,FM-15,CLR:00,9,,81,75,72,74,7,240,,0
7/15/16 1:51,FM-15,CLR:00,8,,81,75,72,74,5,VRB,,0
7/15/16 2:51,FM-15,CLR:00,9,,80,74,72,76,3,250,,0
7/15/16 3:51,FM-15,CLR:00,9,,79,74,72,79,7,250,,0
7/15/16 4:51,FM-15,CLR:00,7,,79,74,72,79,6,250,,0
7/15/16 5:51,FM-15,CLR:00,7,,80,74,71,74,3,VRB,,0
7/15/16 6:51,FM-15,CLR:00,8,,80,73,70,71,0,0,,0
7/15/16 7:51,FM-15,CLR:00,8,,83,75,70,65,0,0,,0
7/15/16 8:51,FM-15,CLR:00,9,,85,75,69,59,5,VRB,,0
7/15/16 9:51,FM-15,CLR:00,8,,86,76,68,55,0,0,,0
7/15/16 10:51,FM-15,CLR:00,8,,87,76,68,53,5,300,,0
7/15/16 11:51,FM-15,SCT:04 60,8,,85,76,70,61,0,0,,0
7/15/16 12:51,FM-15,BKN:07 50 BKN:07 60 OVC:08 75,8,,84,75,69,61,3,210,,0
7/15/16 13:51,FM-15,FEW:02 50,8,,87,77,70,57,8,270,,0
7/15/16 14:51,FM-15,CLR:00,9,,87,76,68,53,5,VRB,21,0
7/15/16 15:51,FM-15,CLR:00,9,,86,75,66,51,6,260,,0
7/15/16 16:51,FM-15,CLR:00,9,,87,76,65,48,9,VRB,,0
7/15/16 17:51,FM-15,CLR:00,9,,86,75,64,48,3,VRB,,0
7/15/16 18:51,FM-15,CLR:00,9,,85,74,64,50,5,VRB,,0
7/15/16 19:51,FM-15,CLR:00,10,,84,74,65,53,5,260,,0
7/15/16 20:51,FM-15,CLR:00,10,,83,73,66,57,,,,0
7/15/16 21:51,FM-15,CLR:00,10,,84,74,67,57,6,VRB,18,0
7/15/16 22:51,FM-15,CLR:00,10,,82,73,67,60,5,VRB,,0
7/15/16 23:51,FM-15,CLR:00,10,,82,73,67,60,6,VRB,,0
7/15/16 23:59,SOD,,,,,,,,,,,
7/16/16 0:51,FM-15,CLR:00,10,,80,72,67,64,6,250,,0
7/16/16 1:51,FM-15,CLR:00,10,,79,71,66,65,6,260,,0
7/16/16 2:51,FM-15,CLR:00,10,,78,70,65,64,5,290,,0
7/16/16 3:51,FM-15,CLR:00,10,,77,69,64,64,3,300,,0
7/16/16 4:51,FM-15,CLR:00,9,,76,69,64,67,3,VRB,,0
7/16/16 5:51,FM-15,CLR:00,8,,77,69,64,64,3,30,,0
7/16/16 6:51,FM-15,CLR:00,8,,79,71,66,65,0,0,,0
7/16/16 7:51,FM-15,CLR:00,9,,81,71,64,57,6,70,,0
7/16/16 8:51,FM-15,CLR:00,9,,83,73,63,51,5,VRB,,0
7/16/16 9:51,FM-15,CLR:00,9,,85,74,61,45,7,80,,0
7/16/16 10:51,FM-15,CLR:00,10,,87,76,61,42,6,80,,0
7/16/16 11:51,FM-15,CLR:00,9,,89,77,63,42,6,120,,0
7/16/16 12:51,FM-15,FEW:02 60,8,,88,77,69,54,5,VRB,,0
7/16/16 13:51,FM-15,SCT:04 65,8,,88,77,67,50,0,0,,0
7/16/16 14:51,FM-15,CLR:00,8,,85,74,65,51,3,VRB,,0
7/16/16 15:51,FM-15,SCT:04 27 BKN:07 70 OVC:08 110,7,,77,71,68,74,5,VRB,,T
7/16/16 16:51,FM-15,FEW:02 25,8,,78,71,67,69,0,0,,0
7/16/16 17:51,FM-15,CLR:00,8,,78,70,65,64,6,VRB,,0
7/16/16 18:51,FM-15,CLR:00,9,,79,70,62,56,5,VRB,,0
7/16/16 19:51,FM-15,CLR:00,10,,78,69,63,60,3,VRB,,0
7/16/16 20:51,FM-15,CLR:00,10,,78,70,64,62,6,VRB,,0
7/16/16 21:51,FM-15,CLR:00,10,,77,70,65,66,5,VRB,,0
7/16/16 22:51,FM-15,CLR:00,10,,77,69,64,64,3,VRB,,0
7/16/16 23:51,FM-15,CLR:00,10,,77,70,65,66,8,VRB,,0
7/16/16 23:59,SOD,,,,,,,,,,,
7/17/16 0:51,FM-15,CLR:00,10,,77,69,64,64,0,0,,0
7/17/16 1:51,FM-15,CLR:00,10,,75,68,64,69,0,0,,0
7/17/16 2:51,FM-15,CLR:00,10,,76,69,64,67,3,280,,0
7/17/16 3:51,FM-15,CLR:00,10,,76,69,64,67,3,VRB,,0
7/17/16 4:51,FM-15,SCT:04 50,10,,75,69,66,74,5,240,,0
7/17/16 5:51,FM-15,SCT:04 60,8,,76,70,67,74,0,0,,0
7/17/16 6:51,FM-15,CLR:00,8,,76,70,67,74,3,280,,0
7/17/16 7:51,FM-15,CLR:00,8,,77,70,67,71,0,0,,0
7/17/16 8:51,FM-15,CLR:00,8,,79,72,68,69,3,VRB,,0
7/17/16 9:51,FM-15,CLR:00,8,,82,73,68,63,0,0,,0
7/17/16 10:51,FM-15,CLR:00,8,,86,75,67,53,0,0,,0
7/17/16 11:51,FM-15,CLR:00,8,,89,78,69,52,5,VRB,,0
7/17/16 12:51,FM-15,CLR:00,7,,87,77,70,57,5,270,,0
7/17/16 13:51,FM-15,FEW:02 50 FEW:02 85,8,,88,77,68,52,3,VRB,,0
7/17/16 14:51,FM-15,FEW:02 50,8,,89,78,68,50,5,VRB,,0
7/17/16 15:51,FM-15,CLR:00,8,,88,77,66,48,7,230,,0
7/17/16 16:51,FM-15,CLR:00,8,,88,77,64,45,9,290,,0
7/17/16 17:51,FM-15,CLR:00,8,,87,76,64,46,0,0,,0
7/17/16 18:51,FM-15,CLR:00,9,,87,76,62,43,3,280,,0
7/17/16 19:51,FM-15,CLR:00,10,,85,74,60,43,6,300,,0
7/17/16 20:51,FM-15,CLR:00,10,,83,72,60,46,0,0,,0
7/17/16 21:51,FM-15,CLR:00,10,,82,71,60,47,0,0,,0
7/17/16 22:51,FM-15,CLR:00,10,,81,71,59,47,0,0,,0
7/17/16 23:51,FM-15,CLR:00,10,,81,71,60,49,3,VRB,,0
7/17/16 23:59,SOD,,,,,,,,,,,
7/18/16 0:51,FM-15,CLR:00,10,,81,71,62,53,6,260,,0
7/18/16 1:51,FM-15,CLR:00,10,,80,71,64,58,8,250,,0
7/18/16 2:51,FM-15,CLR:00,9,,79,71,65,62,3,VRB,,0
7/18/16 3:51,FM-15,CLR:00,9,,77,70,66,69,8,VRB,17,0
7/18/16 4:51,FM-15,CLR:00,8,,77,70,67,71,3,VRB,,0
7/18/16 5:51,FM-15,CLR:00,7,,77,71,68,74,5,VRB,,0
7/18/16 6:51,FM-15,CLR:00,7,,78,71,68,71,6,VRB,,0
7/18/16 7:51,FM-15,CLR:00,7,,80,73,69,69,0,0,,0
7/18/16 8:51,FM-15,CLR:00,7,,83,74,68,61,,,,0
7/18/16 9:51,FM-15,CLR:00,8,,86,76,68,55,7,250,,0
7/18/16 10:51,FM-15,CLR:00,8,,90,79,69,50,6,VRB,,0
7/18/16 11:51,FM-15,SCT:04 60,8,,90,78,68,48,9,VRB,18,0
7/18/16 12:51,FM-15,CLR:00,8,,92,80,65,41,9,VRB,21,0
7/18/16 13:51,FM-15,FEW:02 75,8,,91,79,66,44,11,VRB,18,0
7/18/16 14:51,FM-15,SCT:04 70 BKN:07 85,8,,90,78,64,42,8,VRB,,0
7/18/16 15:51,FM-15,FEW:02 28 BKN:07 65 BKN:07 85,0.5,RA:02 |RA:62 s |,82,74,69,65,8,VRB,21,0.28
7/18/16 16:08,FM-16,SCT:04 24 BKN:07 65 BKN:07 100,2,-RA:02 BR:1 |RA:61 |,74,72,71,91,8,VRB,17,0.29
7/18/16 16:46,FM-16,BKN:07 100,4,-RA:02 BR:1 |RA:61 |,72,70,70,94,0,0,,0.35
7/18/16 16:51,FM-15,BKN:07 100,8,,73,71,70,90,3,280,,0.07
7/18/16 17:51,FM-15,CLR:00,8,,74,72,71,91,5,240,,0
7/18/16 18:51,FM-15,BKN:07 100,9,,75,71,69,82,5,260,,0
7/18/16 19:51,FM-15,FEW:02 95,9,,75,71,69,82,5,VRB,,0
7/18/16 20:51,FM-15,CLR:00,10,,78,73,71,79,5,VRB,,0
7/18/16 21:51,FM-15,CLR:00,9,,76,72,71,85,5,VRB,,0
7/18/16 22:51,FM-15,CLR:00,9,,76,72,70,82,3,VRB,,0
7/18/16 23:51,FM-15,CLR:00,9,,76,72,70,82,6,VRB,,0
7/18/16 23:59,SOD,,,,,,,,,,,
7/19/16 0:51,FM-15,SCT:04 110,9,,76,72,70,82,3,290,,0
7/19/16 1:51,FM-15,BKN:07 70,10,,76,71,69,79,0,0,,0
7/19/16 2:51,FM-15,CLR:00,10,,75,70,67,76,5,VRB,,0
7/19/16 3:51,FM-15,FEW:02 110,10,,75,68,64,69,3,VRB,,0
7/19/16 4:51,FM-15,CLR:00,10,,74,66,59,60,0,0,,0
7/19/16 5:51,FM-15,CLR:00,9,,74,65,57,56,6,300,,0
7/19/16 6:51,FM-15,CLR:00,9,,74,65,57,56,8,VRB,,0
7/19/16 7:51,FM-15,CLR:00,9,,75,65,55,50,9,VRB,,0
7/19/16 8:51,FM-15,CLR:00,9,,76,66,54,47,10,VRB,20,0
7/19/16 9:51,FM-15,CLR:00,9,,79,68,53,41,0,0,,0
7/19/16 10:51,FM-15,CLR:00,9,,80,69,54,41,8,310,,0
7/19/16 11:51,FM-15,CLR:00,10,,81,70,51,35,9,VRB,20,0
7/19/16 12:51,FM-15,FEW:02 65,9,,82,71,54,38,6,VRB,,0
7/19/16 13:51,FM-15,BKN:07 75,9,,80,69,52,38,,,,0
7/19/16 14:51,FM-15,BKN:07 75,9,,82,71,52,35,6,VRB,,0
7/19/16 15:51,FM-15,FEW:02 80,9,,83,73,50,32,5,VRB,,0
7/19/16 16:51,FM-15,OVC:08 80,9,,82,72,49,32,5,10,,0
7/19/16 17:51,FM-15,FEW:02 85,9,,81,71,49,33,5,VRB,,0
7/19/16 18:51,FM-15,CLR:00,10,,79,69,50,36,7,VRB,,0
7/19/16 19:51,FM-15,OVC:08 95,10,,79,69,50,36,3,40,,0
7/19/16 20:51,FM-15,OVC:08 90,10,,79,69,50,36,6,VRB,,0
7/19/16 21:51,FM-15,FEW:02 80 BKN:07 100,10,,78,68,50,37,5,VRB,,0
7/19/16 22:51,FM-15,SCT:04 80 BKN:07 100,10,,76,66,51,42,3,VRB,,0
7/19/16 23:51,FM-15,BKN:07 80 BKN:07 95,10,,74,64,52,46,0,0,,0
7/19/16 23:59,SOD,,,,,,,,,,,
7/20/16 0:51,FM-15,SCT:04 80 BKN:07 100,10,,73,64,53,50,5,330,,0
7/20/16 1:51,FM-15,BKN:07 80 BKN:07 95,10,,73,63,51,46,3,VRB,,0
7/20/16 2:51,FM-15,BKN:07 75,10,,72,63,52,50,3,50,,0
7/20/16 3:51,FM-15,BKN:07 80,10,,71,62,51,49,5,VRB,,0
7/20/16 4:51,FM-15,FEW:02 75,10,,70,61,51,51,5,VRB,,0
7/20/16 5:51,FM-15,CLR:00,10,,70,61,52,53,5,50,,0
7/20/16 6:51,FM-15,CLR:00,10,,72,63,55,55,3,VRB,,0
7/20/16 7:51,FM-15,CLR:00,10,,74,64,52,46,3,VRB,,0
7/20/16 8:51,FM-15,CLR:00,10,,75,65,52,45,8,VRB,,0
7/20/16 9:51,FM-15,CLR:00,10,,76,66,49,39,7,100,,0
7/20/16 10:51,FM-15,CLR:00,10,,80,69,52,38,6,60,,0
7/20/16 11:51,FM-15,CLR:00,9,,82,72,50,33,5,VRB,,0
7/20/16 12:51,FM-15,CLR:00,9,,83,72,52,34,0,0,,0
7/20/16 13:51,FM-15,FEW:02 70,9,,83,72,52,34,0,0,,0
7/20/16 14:51,FM-15,BKN:07 70,9,,81,70,53,38,0,0,,0
7/20/16 15:51,FM-15,CLR:00,9,,80,70,58,47,,,,0
7/20/16 16:51,FM-15,SCT:04 70,9,,80,70,58,47,,,,0
7/20/16 17:51,FM-15,CLR:00,9,,78,68,58,50,0,0,,0
